Species1,Species2,Distance
5N7,5P3,0.02426538
5N8,5P3,0.02431895
5N9,5P3,0.02729568
5O1,5P3,0.02357185
5O2,5P3,0.02805048
5O3,5P3,0.02583472
5O4,5P3,0.0265817
5P1,5P3,0.01142204
5P10,5P3,0.0134068
5P2,5P3,0.00998878
5E1,5P4,0.04781145
5A1,5P4,0.04781145
5A2,5P4,0.05925926
5A3,5P4,0.05723906
5B1,5P4,0.04983165
5B2,5P4,0.05387205
5B3,5P4,0.05566779
5B4,5P4,0.04704185
5B5,5P4,0.05895997
5B6,5P4,0.06094276
5B7,5P4,0.05956535
5C1,5P4,0.05225793
5D1,5P4,0.04803591
5D2,5P4,0.05252525
5F1,5P4,0.05589226
5G1,5P4,0.05387205
5H1,5P4,0.05252525
5H2,5P4,0.04377104
5I1,5P4,0.05791246
5J1,5P4,0.07474747
5J2,5P4,0.06565657
5K1,5P4,0.03367003
5K10,5P4,0.03973064
5K11,5P4,0.04579125
5K12,5P4,0.02264753
5K13,5P4,0.02446689
5K14,5P4,0.03164983
5K15,5P4,0.02289562
5K16,5P4,0.02693603
5K17,5P4,0.02020202
5K18,5P4,0.02626263
5K19,5P4,0.03501684
5K2,5P4,0.03973064
5K20,5P4,0.02873176
5K21,5P4,0.0291807
5K22,5P4,0.02895623
5K23,5P4,0.03400673
5K3,5P4,0.03905724
5K4,5P4,0.02828283
5K5,5P4,0.03468013
5K6,5P4,0.03636364
5K7,5P4,0.04006734
5K8,5P4,0.03771044
5K9,5P4,0.03905724
5L1,5P4,0.03838384
5L2,5P4,0.04369182
5L3,5P4,0.04258844
5M1,5P4,0.03097643
5M2,5P4,0.03569024
5M3,5P4,0.03299663
5M4,5P4,0.03636364
5M5,5P4,0.03905724
5M6,5P4,0.03510101
5M7,5P4,0.03660131
5N1,5P4,0.01907969
5N10,5P4,0.02161616
5N11,5P4,0.02334456
5N12,5P4,0.02222222
5N13,5P4,0.0266835
5N14,5P4,0.01616162
5N15,5P4,0.01750842
5N16,5P4,0.02087542
5N2,5P4,0.01818182
5N3,5P4,0.0162963
5N4,5P4,0.02289562
5N5,5P4,0.01616162
5N6,5P4,0.01750842
5N7,5P4,0.02481481
5N8,5P4,0.02643098
5N9,5P4,0.02988215
5O1,5P4,0.01695895
5O2,5P4,0.02185491
5O3,5P4,0.01846094
5O4,5P4,0.0192097
5P1,5P4,0.01442495
5P10,5P4,0.01683502
5P2,5P4,0.01851852
5P3,5P4,0.01530456
5E1,5P5,0.04781145
5A1,5P5,0.04915825
5A2,5P5,0.05925926
5A3,5P5,0.05521886
5B1,5P5,0.05185185
5B2,5P5,0.05589226
5B3,5P5,0.05768799
5B4,5P5,0.04867725
5B5,5P5,0.05985784
5B6,5P5,0.06094276
5B7,5P5,0.05956535
5C1,5P5,0.05421229
5D1,5P5,0.04736251
5D2,5P5,0.05319865
5F1,5P5,0.05589226
5G1,5P5,0.05050505
5H1,5P5,0.05185185
5H2,5P5,0.04242424
5I1,5P5,0.05708941
5J1,5P5,0.07138047
5J2,5P5,0.06363636
5K1,5P5,0.03569024
5K10,5P5,0.04040404
5K11,5P5,0.04781145
5K12,5P5,0.02452596
5K13,5P5,0.02648709
5K14,5P5,0.03164983
5K15,5P5,0.02424242
5K16,5P5,0.02693603
5K17,5P5,0.02424242
5K18,5P5,0.02693603
5K19,5P5,0.03838384
5K2,5P5,0.04040404
5K20,5P5,0.0298541
5K21,5P5,0.0312009
5K22,5P5,0.03084175
5K23,5P5,0.03501684
5K3,5P5,0.04107744
5K4,5P5,0.03030303
5K5,5P5,0.03670034
5K6,5P5,0.03838384
5K7,5P5,0.04343434
5K8,5P5,0.03838384
5K9,5P5,0.03973064
5L1,5P5,0.03965582
5L2,5P5,0.04505843
5L3,5P5,0.04408086
5M1,5P5,0.03097643
5M2,5P5,0.03636364
5M3,5P5,0.03367003
5M4,5P5,0.03569024
5M5,5P5,0.04040404
5M6,5P5,0.03644781
5M7,5P5,0.0365617
5N1,5P5,0.02199776
5N10,5P5,0.02444444
5N11,5P5,0.02790872
5N12,5P5,0.02531987
5N13,5P5,0.02988215
5N14,5P5,0.01952862
5N15,5P5,0.01952862
5N16,5P5,0.02424242
5N2,5P5,0.02127946
5N3,5P5,0.01952862
5N4,5P5,0.02626263
5N5,5P5,0.02087542
5N6,5P5,0.02087542
5N7,5P5,0.02791246
5N8,5P5,0.02861953
5N9,5P5,0.03122896
5O1,5P5,0.02068328
5O2,5P5,0.02621671
5O3,5P5,0.02239052
5O4,5P5,0.02334454
5P1,5P5,0.01743753
5P10,5P5,0.01683502
5P2,5P5,0.02188552
5P3,5P5,0.018794
5P4,5P5,0.01414141
5E1,5P6,0.04242424
5A1,5P6,0.04124579
5A2,5P6,0.0520202
5A3,5P6,0.0523569
5B1,5P6,0.04570707
5B2,5P6,0.04974747
5B3,5P6,0.05109428
5B4,5P6,0.04298942
5B5,5P6,0.05607931
5B6,5P6,0.05664983
5B7,5P6,0.05451485
5C1,5P6,0.04696867
5D1,5P6,0.04191919
5D2,5P6,0.04781145
5F1,5P6,0.05050505
5G1,5P6,0.04915825
5H1,5P6,0.0476431
5H2,5P6,0.03866442
5I1,5P6,0.05187056
5J1,5P6,0.06944444
5J2,5P6,0.06170034
5K1,5P6,0.03156566
5K10,5P6,0.03678451
5K11,5P6,0.04351852
5K12,5P6,0.02253677
5K13,5P6,0.02387767
5K14,5P6,0.03030303
5K15,5P6,0.02171717
5K16,5P6,0.02558923
5K17,5P6,0.0229798
5K18,5P6,0.0256734
5K19,5P6,0.03712121
5K2,5P6,0.03712121
5K20,5P6,0.02976992
5K21,5P6,0.03021886
5K22,5P6,0.02942761
5K23,5P6,0.03434343
5K3,5P6,0.03695286
5K4,5P6,0.02617845
5K5,5P6,0.03207071
5K6,5P6,0.03425926
5K7,5P6,0.03779461
5K8,5P6,0.03476431
5K9,5P6,0.03678451
5L1,5P6,0.03691545
5L2,5P6,0.0423574
5L3,5P6,0.04122343
5M1,5P6,0.03106061
5M2,5P6,0.03510101
5M3,5P6,0.03375421
5M4,5P6,0.03695286
5M5,5P6,0.04099327
5M6,5P6,0.03665825
5M7,5P6,0.03676966
5N1,5P6,0.02118406
5N10,5P6,0.02286195
5N11,5P6,0.02657127
5N12,5P6,0.02388889
5N13,5P6,0.02784091
5N14,5P6,0.01826599
5N15,5P6,0.01826599
5N16,5P6,0.0243266
5N2,5P6,0.01991582
5N3,5P6,0.01801347
5N4,5P6,0.0236532
5N5,5P6,0.0209596
5N6,5P6,0.01961279
5N7,5P6,0.02665194
5N8,5P6,0.02666246
5N9,5P6,0.0297138
5O1,5P6,0.02572272
5O2,5P6,0.02928145
5O3,5P6,0.02714803
5O4,5P6,0.0275225
5P1,5P6,0.01250665
5P10,5P6,0.00791246
5P2,5P6,0.01352413
5P3,5P6,0.01073615
5P4,5P6,0.01691919
5P5,5P6,0.01498316
5E1,5P7,0.0457702
5A1,5P7,0.04522306
5A2,5P7,0.05566077
5A3,5P7,0.05460859
5B1,5P7,0.04774832
5B2,5P7,0.05167298
5B3,5P7,0.05313552
5B4,5P7,0.04506674
5B5,5P7,0.05840582
5B6,5P7,0.05902778
5B7,5P7,0.05567225
5C1,5P7,0.05016495
5D1,5P7,0.04410073
5D2,5P7,0.04978956
5F1,5P7,0.05334596
5G1,5P7,0.05195707
5H1,5P7,0.04844276
5H2,5P7,0.03969557
5I1,5P7,0.05566077
5J1,5P7,0.06919192
5J2,5P7,0.06054293
5K1,5P7,0.03040825
5K10,5P7,0.0349537
5K11,5P7,0.04311869
5K12,5P7,0.02193315
5K13,5P7,0.02301487
5K14,5P7,0.03007155
5K15,5P7,0.02135943
5K16,5P7,0.02539983
5K17,5P7,0.02228535
5K18,5P7,0.02497896
5K19,5P7,0.0359638
5K2,5P7,0.03731061
5K20,5P7,0.02915965
5K21,5P7,0.02960859
5K22,5P7,0.02845539
5K23,5P7,0.03335438
5K3,5P7,0.03579545
5K4,5P7,0.02502104
5K5,5P7,0.03141835
5K6,5P7,0.03221801
5K7,5P7,0.03811027
5K8,5P7,0.0329335
5K9,5P7,0.0356271
5L1,5P7,0.0355593
5L2,5P7,0.04087938
5L3,5P7,0.03953365
5M1,5P7,0.03099747
5M2,5P7,0.03436448
5M3,5P7,0.03301768
5M4,5P7,0.03482744
5M5,5P7,0.03962542
5M6,5P7,0.03589015
5M7,5P7,0.0364082
5N1,5P7,0.02048962
5N10,5P7,0.02248316
5N11,5P7,0.02497428
5N12,5P7,0.02329265
5N13,5P7,0.02649937
5N14,5P7,0.01803451
5N15,5P7,0.01803451
5N16,5P7,0.02401094
5N2,5P7,0.01988636
5N3,5P7,0.01772306
5N4,5P7,0.0224537
5N5,5P7,0.0204335
5N6,5P7,0.01891835
5N7,5P7,0.026008
5N8,5P7,0.02578388
5N9,5P7,0.02946654
5O1,5P7,0.02590739
5O2,5P7,0.03029012
5O3,5P7,0.02809461
5O4,5P7,0.02830752
5P1,5P7,0.0117103
5P10,5P7,0.01458333
5P2,5P7,0.0124018
5P3,5P7,0.01027893
5P4,5P7,0.01534091
5P5,5P7,0.0197601
5P6,5P7,0.01122159
5E1,5P8,0.04541539
5A1,5P8,0.04533709
5A2,5P8,0.0572046
5A3,5P8,0.05600188
5B1,5P8,0.04732597
5B2,5P8,0.05146034
5B3,5P8,0.05203456
5B4,5P8,0.044478
5B5,5P8,0.05861022
5B6,5P8,0.05911048
5B7,5P8,0.05711093
5C1,5P8,0.05096709
5D1,5P8,0.04424608
5D2,5P8,0.05037977
5F1,5P8,0.05506225
5G1,5P8,0.05092788
5H1,5P8,0.05067732
5H2,5P8,0.04100958
5I1,5P8,0.05540504
5J1,5P8,0.07015895
5J2,5P8,0.06141258
5K1,5P8,0.0292068
5K10,5P8,0.03401456
5K11,5P8,0.04240858
5K12,5P8,0.02087542
5K13,5P8,0.0220604
5K14,5P8,0.02925378
5K15,5P8,0.02056221
5K16,5P8,0.02453997
5K17,5P8,0.01981051
5K18,5P8,0.02258241
5K19,5P8,0.03475061
5K2,5P8,0.03658288
5K20,5P8,0.02811056
5K21,5P8,0.02838723
5K22,5P8,0.02795709
5K23,5P8,0.03248375
5K3,5P8,0.03371702
5K4,5P8,0.02381959
5K5,5P8,0.0296218
5K6,5P8,0.03124266
5K7,5P8,0.03680996
5K8,5P8,0.03174379
5K9,5P8,0.03465664
5L1,5P8,0.03590078
5L2,5P8,0.04067487
5L3,5P8,0.03933124
5M1,5P8,0.02905019
5M2,5P8,0.0324172
5M3,5P8,0.03085115
5M4,5P8,0.0344374
5M5,5P8,0.03813327
5M6,5P8,0.03366416
5M7,5P8,0.03452675
5N1,5P8,0.01829666
5N10,5P8,0.02059353
5N11,5P8,0.02337414
5N12,5P8,0.0215008
5N13,5P8,0.02492757
5N14,5P8,0.01542557
5N15,5P8,0.01674105
5N16,5P8,0.02139222
5N2,5P8,0.01678804
5N3,5P8,0.01525331
5N4,5P8,0.02021768
5N5,5P8,0.01808786
5N6,5P8,0.01677237
5N7,5P8,0.02399812
5N8,5P8,0.02473573
5N9,5P8,0.02872328
5O1,5P8,0.02385206
5O2,5P8,0.02770873
5O3,5P8,0.02689893
5O4,5P8,0.02769543
5P1,5P8,0.00962378
5P10,5P8,0.01678804
5P2,5P8,0.01486702
5P3,5P8,0.01232053
5P4,5P8,0.01677237
5P5,5P8,0.02020202
5P6,5P8,0.01351304
5P7,5P8,0.01254258
5E1,5P9,0.04769921
5A1,5P9,0.04774731
5A2,5P9,0.0603848
5A3,5P9,0.05963604
5B1,5P9,0.04957512
5B2,5P9,0.05481
5B3,5P9,0.05492224
5B4,5P9,0.0467647
5B5,5P9,0.05937684
5B6,5P9,0.06023729
5B7,5P9,0.05687102
5C1,5P9,0.05367575
5D1,5P9,0.04767516
5D2,5P9,0.05354337
5F1,5P9,0.05579606
5G1,5P9,0.05457752
5H1,5P9,0.05402036
5H2,5P9,0.04494148
5I1,5P9,0.0572738
5J1,5P9,0.07069905
5J2,5P9,0.06374058
5K1,5P9,0.03316498
5K10,5P9,0.03742184
5K11,5P9,0.04574315
5K12,5P9,0.02476815
5K13,5P9,0.02612367
5K14,5P9,0.03306077
5K15,5P9,0.02456309
5K16,5P9,0.02720859
5K17,5P9,0.02400994
5K18,5P9,0.02641494
5K19,5P9,0.03880071
5K2,5P9,0.04091711
5K20,5P9,0.03156699
5K21,5P9,0.03248089
5K22,5P9,0.03166586
5K23,5P9,0.03623737
5K3,5P9,0.03910534
5K4,5P9,0.02833093
5K5,5P9,0.03470418
5K6,5P9,0.03637967
5K7,5P9,0.04150232
5K8,5P9,0.03525734
5K9,5P9,0.03815135
5L1,5P9,0.03914141
5L2,5P9,0.04477195
5L3,5P9,0.04310206
5M1,5P9,0.03378227
5M2,5P9,0.03696489
5M3,5P9,0.03575437
5M4,5P9,0.03888087
5M5,5P9,0.04300144
5M6,5P9,0.03812129
5M7,5P9,0.03874695
5N1,5P9,0.0220178
5N10,5P9,0.02439073
5N11,5P9,0.0276023
5N12,5P9,0.02522206
5N13,5P9,0.02775573
5N14,5P9,0.01940035
5N15,5P9,0.02052269
5N16,5P9,0.02531666
5N2,5P9,0.02130832
5N3,5P9,0.01902197
5N4,5P9,0.02388167
5N5,5P9,0.02204586
5N6,5P9,0.02073112
5N7,5P9,0.02689013
5N8,5P9,0.02723565
5N9,5P9,0.03123697
5O1,5P9,0.02767633
5O2,5P9,0.03159608
5O3,5P9,0.03057125
5O4,5P9,0.03136704
5P1,5P9,0.01313047
5P10,5P9,0.01988135
5P2,5P9,0.01748303
5P3,5P9,0.01554287
5P4,5P9,0.02065095
5P5,5P9,0.02388167
5P6,5P9,0.01664262
5P7,5P9,0.01493106
5P8,5P9,0.01390949
5E1,5Q1,0.04424136
5A1,5Q1,0.04383518
5A2,5Q1,0.05525734
5A3,5Q1,0.05335899
5B1,5Q1,0.04581262
5B2,5Q1,0.04984768
5B3,5Q1,0.05158463
5B4,5Q1,0.04303962
5B5,5Q1,0.0580526
5B6,5Q1,0.05930736
5B7,5Q1,0.05657149
5C1,5Q1,0.04842301
5D1,5Q1,0.04216771
5D2,5Q1,0.04937737
5F1,5Q1,0.05241836
5G1,5Q1,0.05162738
5H1,5Q1,0.05048367
5H2,5Q1,0.04159051
5I1,5Q1,0.05518916
5J1,5Q1,0.07141254
5J2,5Q1,0.06324087
5K1,5Q1,0.03063439
5K10,5Q1,0.03449308
5K11,5Q1,0.0431404
5K12,5Q1,0.02230436
5K13,5Q1,0.02222935
5K14,5Q1,0.03061301
5K15,5Q1,0.02174122
5K16,5Q1,0.02592058
5K17,5Q1,0.02124953
5K18,5Q1,0.02650847
5K19,5Q1,0.03638501
5K2,5Q1,0.03710117
5K20,5Q1,0.02935172
5K21,5Q1,0.02986479
5K22,5Q1,0.02877452
5K23,5Q1,0.0334616
5K3,5Q1,0.03605366
5K4,5Q1,0.02528994
5K5,5Q1,0.03023355
5K6,5Q1,0.03319972
5K7,5Q1,0.03815403
5K8,5Q1,0.03298594
5K9,5Q1,0.03503821
5L1,5Q1,0.03641708
5L2,5Q1,0.0418068
5L3,5Q1,0.04057573
5M1,5Q1,0.02947999
5M2,5Q1,0.03380899
5M3,5Q1,0.03263321
5M4,5Q1,0.0360109
5M5,5Q1,0.03877933
5M6,5Q1,0.03480172
5M7,5Q1,0.03610019
5N1,5Q1,0.01948408
5N10,5Q1,0.02158944
5N11,5Q1,0.02386475
5N12,5Q1,0.02217092
5N13,5Q1,0.0255625
5N14,5Q1,0.01541339
5N15,5Q1,0.01789322
5N16,5Q1,0.02251082
5N2,5Q1,0.01868633
5N3,5Q1,0.01653787
5N4,5Q1,0.0215702
5N5,5Q1,0.01938966
5N6,5Q1,0.01800011
5N7,5Q1,0.02481268
5N8,5Q1,0.02583908
5N9,5Q1,0.0295989
5O1,5Q1,0.02488466
5O2,5Q1,0.0281378
5O3,5Q1,0.02759602
5O4,5Q1,0.02867908
5P1,5Q1,0.00998006
5P10,5Q1,0.01863075
5P2,5Q1,0.01783799
5P3,5Q1,0.01553972
5P4,5Q1,0.01932553
5P5,5Q1,0.02267116
5P6,5Q1,0.01669473
5P7,5Q1,0.01568462
5P8,5Q1,0.01384163
5P9,5Q1,0.01692714
5E1,5Q2,0.04573269
5A1,5Q2,0.04571805
5A2,5Q2,0.05696091
5A3,5Q2,0.05496999
5B1,5Q2,0.04792856
5B2,5Q2,0.05070268
5B3,5Q2,0.05396965
5B4,5Q2,0.04533116
5B5,5Q2,0.0598676
5B6,5Q2,0.06064998
5B7,5Q2,0.05843015
5C1,5Q2,0.05017703
5D1,5Q2,0.04466403
5D2,5Q2,0.05079783
5F1,5Q2,0.05369638
5G1,5Q2,0.05261309
5H1,5Q2,0.05270092
5H2,5Q2,0.04400527
5I1,5Q2,0.0562436
5J1,5Q2,0.07274191
5J2,5Q2,0.06389987
5K1,5Q2,0.03361148
5K10,5Q2,0.03699312
5K11,5Q2,0.04498609
5K12,5Q2,0.02438419
5K13,5Q2,0.02443761
5K14,5Q2,0.03226468
5K15,5Q2,0.02362758
5K16,5Q2,0.02763871
5K17,5Q2,0.02353975
5K18,5Q2,0.02834138
5K19,5Q2,0.03700776
5K2,5Q2,0.03951105
5K20,5Q2,0.03106427
5K21,5Q2,0.03212804
5K22,5Q2,0.03113746
5K23,5Q2,0.03614771
5K3,5Q2,0.03894013
5K4,5Q2,0.02822427
5K5,5Q2,0.03328942
5K6,5Q2,0.03629532
5K7,5Q2,0.03995023
5K8,5Q2,0.0356024
5K9,5Q2,0.03690528
5L1,5Q2,0.03732657
5L2,5Q2,0.04284878
5L3,5Q2,0.04147546
5M1,5Q2,0.03267457
5M2,5Q2,0.03686137
5M3,5Q2,0.03551457
5M4,5Q2,0.03885229
5M5,5Q2,0.04154589
5M6,5Q2,0.03752745
5M7,5Q2,0.03838255
5N1,5Q2,0.02172449
5N10,5Q2,0.02346801
5N11,5Q2,0.0259731
5N12,5Q2,0.02406871
5N13,5Q2,0.02838347
5N14,5Q2,0.01750842
5N15,5Q2,0.02008491
5N16,5Q2,0.02478407
5N2,5Q2,0.02062363
5N3,5Q2,0.01857415
5N4,5Q2,0.02418387
5N5,5Q2,0.02040697
5N6,5Q2,0.02017274
5N7,5Q2,0.02714829
5N8,5Q2,0.0284585
5N9,5Q2,0.0315254
5O1,5Q2,0.02711104
5O2,5Q2,0.03037157
5O3,5Q2,0.02906974
5O4,5Q2,0.03034375
5P1,5Q2,0.01290094
5P10,5Q2,0.02050944
5P2,5Q2,0.02042649
5P3,5Q2,0.01784645
5P4,5Q2,0.02078759
5P5,5Q2,0.02440345
5P6,5Q2,0.01903638
5P7,5Q2,0.0184284
5P8,5Q2,0.0164401
5P9,5Q2,0.0199481
5Q1,5Q2,0.01027993
5E1,5R1,0.04763389
5A1,5R1,0.04425416
5A2,5R1,0.05545682
5A3,5R1,0.05133762
5B1,5R1,0.04562638
5B2,5R1,0.04920623
5B3,5R1,0.0514308
5B4,5R1,0.04309975
5B5,5R1,0.05931119
5B6,5R1,0.06130529
5B7,5R1,0.05786086
5C1,5R1,0.04774817
5D1,5R1,0.04310005
5D2,5R1,0.0504895
5F1,5R1,0.05548605
5G1,5R1,0.05446959
5H1,5R1,0.05164256
5H2,5R1,0.04275277
5I1,5R1,0.05712792
5J1,5R1,0.07220046
5J2,5R1,0.06372572
5K1,5R1,0.03374015
5K10,5R1,0.03794575
5K11,5R1,0.04744331
5K12,5R1,0.0259445
5K13,5R1,0.02591764
5K14,5R1,0.03374015
5K15,5R1,0.02503036
5K16,5R1,0.02955996
5K17,5R1,0.02556399
5K18,5R1,0.03042395
5K19,5R1,0.0389241
5K2,5R1,0.0394895
5K20,5R1,0.03198252
5K21,5R1,0.03170299
5K22,5R1,0.03122441
5K23,5R1,0.03525531
5K3,5R1,0.03830787
5K4,5R1,0.02835291
5K5,5R1,0.02987125
5K6,5R1,0.03564177
5K7,5R1,0.04014385
5K8,5R1,0.03662436
5K9,5R1,0.03792034
5L1,5R1,0.0404329
5L2,5R1,0.0456316
5L3,5R1,0.04419902
5M1,5R1,0.0304303
5M2,5R1,0.03511872
5M3,5R1,0.0337465
5M4,5R1,0.03689117
5M5,5R1,0.03969279
5M6,5R1,0.03616456
5M7,5R1,0.03729383
5N1,5R1,0.02236638
5N10,5R1,0.02412253
5N11,5R1,0.02662916
5N12,5R1,0.02447935
5N13,5R1,0.02776527
5N14,5R1,0.01954147
5N15,5R1,0.02172686
5N16,5R1,0.02558305
5N2,5R1,0.02280303
5N3,5R1,0.02072183
5N4,5R1,0.02485882
5N5,5R1,0.02360095
5N6,5R1,0.02226685
5N7,5R1,0.02710234
5N8,5R1,0.02726657
5N9,5R1,0.03154205
5O1,5R1,0.02769506
5O2,5R1,0.03104162
5O3,5R1,0.03042876
5O4,5R1,0.03121517
5P1,5R1,0.0141579
5P10,5R1,0.01970029
5P2,5R1,0.02046264
5P3,5R1,0.01774707
5P4,5R1,0.02224144
5P5,5R1,0.02496047
5P6,5R1,0.01836937
5P7,5R1,0.01807832
5P8,5R1,0.0165333
5P9,5R1,0.01996522
5Q1,5R1,0.01149106
5Q2,5R1,0.01554979
